location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Yeshwanthpur,2025-08-20T07:00,10.1,6.7,295.0
Yeshwanthpur,2025-08-20T08:00,12.4,7.1,332.0
Yeshwanthpur,2025-08-20T09:00,13.5,7.6,317.0
Yeshwanthpur,2025-08-20T10:00,13.0,8.0,276.0
Yeshwanthpur,2025-08-20T11:00,13.8,8.6,245.0
Yeshwanthpur,2025-08-20T12:00,14.3,8.8,234.0
Yeshwanthpur,2025-08-20T13:00,11.2,7.1,234.0
Yeshwanthpur,2025-08-20T14:00,9.4,6.3,255.0
Yeshwanthpur,2025-08-20T15:00,9.2,6.0,317.0
Yeshwanthpur,2025-08-20T16:00,8.4,5.6,399.0
Yeshwanthpur,2025-08-20T17:00,17.8,10.9,455.0
Yeshwanthpur,2025-08-20T18:00,17.1,12.0,462.0
Yeshwanthpur,2025-08-20T19:00,18.5,13.7,442.0
Yeshwanthpur,2025-08-20T20:00,18.7,14.1,414.0
Yeshwanthpur,2025-08-20T21:00,17.7,13.2,381.0
Yeshwanthpur,2025-08-20T22:00,16.5,12.4,341.0
Yeshwanthpur,2025-08-20T23:00,15.3,11.5,300.0
Yeshwanthpur,2025-08-21T00:00,13.9,10.4,257.0
Yeshwanthpur,2025-08-21T01:00,13.0,9.5,214.0
Yeshwanthpur,2025-08-21T02:00,12.3,8.7,186.0
Yeshwanthpur,2025-08-21T03:00,12.3,8.1,174.0
Yeshwanthpur,2025-08-21T04:00,12.7,7.9,177.0
Yeshwanthpur,2025-08-21T05:00,9.8,6.2,206.0
Yeshwanthpur,2025-08-21T06:00,9.6,6.5,288.0
Yeshwanthpur,2025-08-21T07:00,9.9,6.7,395.0
Yeshwanthpur,2025-08-21T08:00,8.9,5.6,454.0
Yeshwanthpur,2025-08-21T09:00,10.0,6.0,419.0
Yeshwanthpur,2025-08-21T10:00,13.7,6.9,336.0
Yeshwanthpur,2025-08-21T11:00,16.2,7.8,275.0
Yeshwanthpur,2025-08-21T12:00,17.5,8.3,257.0
Yeshwanthpur,2025-08-21T13:00,17.0,8.2,261.0
Yeshwanthpur,2025-08-21T14:00,16.4,8.1,286.0
Yeshwanthpur,2025-08-21T15:00,15.9,8.1,333.0
Yeshwanthpur,2025-08-21T16:00,17.1,8.5,402.0
Yeshwanthpur,2025-08-21T17:00,34.6,16.4,491.0
Yeshwanthpur,2025-08-21T18:00,32.0,19.1,634.0
Yeshwanthpur,2025-08-21T19:00,33.4,21.8,798.0
Yeshwanthpur,2025-08-21T20:00,33.1,22.9,876.0
Yeshwanthpur,2025-08-21T21:00,31.7,23.2,800.0
Yeshwanthpur,2025-08-21T22:00,27.6,20.9,638.0
Yeshwanthpur,2025-08-21T23:00,22.8,17.5,496.0
Yeshwanthpur,2025-08-22T00:00,19.5,15.1,406.0
Yeshwanthpur,2025-08-22T01:00,17.0,12.8,335.0
Yeshwanthpur,2025-08-22T02:00,15.4,11.1,286.0
Yeshwanthpur,2025-08-22T03:00,15.1,10.3,261.0
Yeshwanthpur,2025-08-22T04:00,16.1,10.6,259.0
Yeshwanthpur,2025-08-22T05:00,17.6,11.9,277.0
Yeshwanthpur,2025-08-22T06:00,17.3,12.0,335.0
Yeshwanthpur,2025-08-22T07:00,18.2,12.8,413.0
Yeshwanthpur,2025-08-22T08:00,18.0,11.8,454.0
Yeshwanthpur,2025-08-22T09:00,18.7,11.0,417.0
Yeshwanthpur,2025-08-22T10:00,18.7,10.6,342.0
Yeshwanthpur,2025-08-22T11:00,18.0,10.1,294.0
Yeshwanthpur,2025-08-22T12:00,17.5,9.7,297.0
Yeshwanthpur,2025-08-22T13:00,16.9,9.3,325.0
Yeshwanthpur,2025-08-22T14:00,17.3,9.4,370.0
Yeshwanthpur,2025-08-22T15:00,19.1,9.7,403.0
Yeshwanthpur,2025-08-22T16:00,20.5,10.2,452.0
Yeshwanthpur,2025-08-22T17:00,20.1,13.2,587.0
Yeshwanthpur,2025-08-22T18:00,23.3,17.0,919.0
Yeshwanthpur,2025-08-22T19:00,27.9,21.5,1337.0
Yeshwanthpur,2025-08-22T20:00,33.6,26.4,1578.0
Yeshwanthpur,2025-08-22T21:00,40.0,31.9,1496.0
Yeshwanthpur,2025-08-22T22:00,40.4,32.7,1236.0
Yeshwanthpur,2025-08-22T23:00,37.1,30.2,971.0
Yeshwanthpur,2025-08-23T00:00,33.9,27.2,736.0
Yeshwanthpur,2025-08-23T01:00,29.3,23.0,496.0
Yeshwanthpur,2025-08-23T02:00,24.7,18.9,323.0
Yeshwanthpur,2025-08-23T03:00,22.5,17.1,250.0
Yeshwanthpur,2025-08-23T04:00,21.4,15.8,245.0
Yeshwanthpur,2025-08-23T05:00,21.1,14.5,280.0
Yeshwanthpur,2025-08-23T06:00,22.1,15.3,384.0
Yeshwanthpur,2025-08-23T07:00,25.1,15.0,529.0
Yeshwanthpur,2025-08-23T08:00,26.3,15.1,601.0
Yeshwanthpur,2025-08-23T09:00,26.2,14.5,525.0
Yeshwanthpur,2025-08-23T10:00,26.0,13.9,376.0
Yeshwanthpur,2025-08-23T11:00,25.3,13.0,264.0
Yeshwanthpur,2025-08-23T12:00,24.1,12.0,235.0
Yeshwanthpur,2025-08-23T13:00,24.1,11.4,243.0
Yeshwanthpur,2025-08-23T14:00,23.6,11.5,266.0
Yeshwanthpur,2025-08-23T15:00,22.2,11.1,297.0
Yeshwanthpur,2025-08-23T16:00,22.1,11.5,341.0
Yeshwanthpur,2025-08-23T17:00,19.5,11.6,394.0
Yeshwanthpur,2025-08-23T18:00,20.8,14.9,474.0
Yeshwanthpur,2025-08-23T19:00,21.1,16.2,562.0
Yeshwanthpur,2025-08-23T20:00,20.4,16.2,594.0
Yeshwanthpur,2025-08-23T21:00,19.3,15.3,524.0
Yeshwanthpur,2025-08-23T22:00,19.8,15.9,399.0
Yeshwanthpur,2025-08-23T23:00,19.9,16.1,295.0
Yeshwanthpur,2025-08-24T00:00,17.8,14.6,239.0
Yeshwanthpur,2025-08-24T01:00,14.7,12.2,204.0
Yeshwanthpur,2025-08-24T02:00,11.8,9.9,185.0
Yeshwanthpur,2025-08-24T03:00,10.2,8.4,181.0
Yeshwanthpur,2025-08-24T04:00,9.5,7.6,194.0
Yeshwanthpur,2025-08-24T05:00,9.1,7.4,219.0
Yeshwanthpur,2025-08-24T06:00,10.0,7.9,271.0
Yeshwanthpur,2025-08-24T07:00,10.9,7.6,336.0
Yeshwanthpur,2025-08-24T08:00,20.5,10.2,368.0
Yeshwanthpur,2025-08-24T09:00,17.2,8.7,335.0
Yeshwanthpur,2025-08-24T10:00,18.0,8.8,270.0
Yeshwanthpur,2025-08-24T11:00,17.8,8.3,223.0
Yeshwanthpur,2025-08-24T12:00,18.3,8.4,216.0
Yeshwanthpur,2025-08-24T13:00,18.2,8.4,227.0
Yeshwanthpur,2025-08-24T14:00,17.7,8.4,248.0
Yeshwanthpur,2025-08-24T15:00,17.1,8.2,252.0
Yeshwanthpur,2025-08-24T16:00,16.6,7.9,265.0
Yeshwanthpur,2025-08-24T17:00,17.0,9.0,358.0
Yeshwanthpur,2025-08-24T18:00,17.6,11.6,640.0
Yeshwanthpur,2025-08-24T19:00,20.9,15.8,1003.0
Yeshwanthpur,2025-08-24T20:00,23.3,18.5,1190.0
Yeshwanthpur,2025-08-24T21:00,22.8,18.7,1040.0
Yeshwanthpur,2025-08-24T22:00,20.3,17.0,716.0
Yeshwanthpur,2025-08-24T23:00,16.5,14.1,446.0
Yeshwanthpur,2025-08-25T00:00,13.6,11.6,317.0
Yeshwanthpur,2025-08-25T01:00,12.3,10.5,242.0
Yeshwanthpur,2025-08-25T02:00,11.6,10.0,199.0
Yeshwanthpur,2025-08-25T03:00,11.2,9.4,177.0
Yeshwanthpur,2025-08-25T04:00,10.9,9.1,186.0
Yeshwanthpur,2025-08-25T05:00,10.2,8.6,230.0
Yeshwanthpur,2025-08-25T06:00,11.2,9.5,347.0
Yeshwanthpur,2025-08-25T07:00,12.7,11.6,499.0
Yeshwanthpur,2025-08-25T08:00,12.9,11.8,576.0
Yeshwanthpur,2025-08-25T09:00,12.3,11.2,504.0
Yeshwanthpur,2025-08-25T10:00,11.3,10.2,357.0
Yeshwanthpur,2025-08-25T11:00,10.2,9.2,247.0
Yeshwanthpur,2025-08-25T12:00,9.4,8.4,220.0
Yeshwanthpur,2025-08-25T13:00,8.5,7.4,230.0
Yeshwanthpur,2025-08-25T14:00,8.0,7.0,255.0
Yeshwanthpur,2025-08-25T15:00,7.7,6.7,281.0
Yeshwanthpur,2025-08-25T16:00,7.4,6.4,321.0
Yeshwanthpur,2025-08-25T17:00,11.1,10.0,401.0
Yeshwanthpur,2025-08-25T18:00,14.8,13.8,571.0
Yeshwanthpur,2025-08-25T19:00,19.4,18.4,779.0
Yeshwanthpur,2025-08-25T20:00,21.0,20.0,895.0
Yeshwanthpur,2025-08-25T21:00,21.4,20.2,842.0
Yeshwanthpur,2025-08-25T22:00,21.4,20.0,697.0
Yeshwanthpur,2025-08-25T23:00,19.3,18.1,555.0
Yeshwanthpur,2025-08-26T00:00,16.4,15.3,437.0
Yeshwanthpur,2025-08-26T01:00,14.3,13.4,322.0
Yeshwanthpur,2025-08-26T02:00,13.0,12.1,242.0
Yeshwanthpur,2025-08-26T03:00,11.9,11.0,214.0
Yeshwanthpur,2025-08-26T04:00,11.4,10.5,221.0
Yeshwanthpur,2025-08-26T05:00,11.6,10.5,244.0
Yeshwanthpur,2025-08-26T06:00,12.8,11.7,292.0
Yeshwanthpur,2025-08-26T07:00,13.0,12.0,356.0
Yeshwanthpur,2025-08-26T08:00,12.2,11.4,389.0
Yeshwanthpur,2025-08-26T09:00,11.0,9.9,360.0
Yeshwanthpur,2025-08-26T10:00,10.3,8.5,299.0
Yeshwanthpur,2025-08-26T11:00,9.3,7.5,253.0
Yeshwanthpur,2025-08-26T12:00,8.3,6.7,238.0
Yeshwanthpur,2025-08-26T13:00,7.5,6.2,238.0
Yeshwanthpur,2025-08-26T14:00,6.3,5.3,247.0
Yeshwanthpur,2025-08-26T15:00,6.7,5.5,271.0
Yeshwanthpur,2025-08-26T16:00,6.6,5.3,305.0
Yeshwanthpur,2025-08-26T17:00,7.7,6.7,330.0
Yeshwanthpur,2025-08-26T18:00,9.0,7.9,340.0
Yeshwanthpur,2025-08-26T19:00,9.4,8.6,342.0
Yeshwanthpur,2025-08-26T20:00,9.6,8.9,336.0
Yeshwanthpur,2025-08-26T21:00,8.5,7.9,321.0
Yeshwanthpur,2025-08-26T22:00,7.2,6.8,298.0
Yeshwanthpur,2025-08-26T23:00,5.8,5.5,271.0
Yeshwanthpur,2025-08-27T00:00,4.6,4.3,237.0
Yeshwanthpur,2025-08-27T01:00,4.0,3.6,200.0
Yeshwanthpur,2025-08-27T02:00,3.3,3.0,175.0
Yeshwanthpur,2025-08-27T03:00,2.9,2.6,162.0
Yeshwanthpur,2025-08-27T04:00,2.6,2.4,162.0
Yeshwanthpur,2025-08-27T05:00,2.4,2.3,190.0
Yeshwanthpur,2025-08-27T06:00,2.9,2.8,278.0
Yeshwanthpur,2025-08-27T07:00,4.2,4.1,394.0
Yeshwanthpur,2025-08-27T08:00,3.7,3.6,457.0
Yeshwanthpur,2025-08-27T09:00,3.2,3.2,414.0
Yeshwanthpur,2025-08-27T10:00,2.8,2.8,317.0
Yeshwanthpur,2025-08-27T11:00,2.5,2.5,246.0
Yeshwanthpur,2025-08-27T12:00,2.4,2.3,223.0
Yeshwanthpur,2025-08-27T13:00,2.6,2.5,225.0
Yeshwanthpur,2025-08-27T14:00,2.8,2.6,263.0
Yeshwanthpur,2025-08-27T15:00,3.0,2.8,373.0
Yeshwanthpur,2025-08-27T16:00,4.0,3.8,519.0
Yeshwanthpur,2025-08-27T17:00,5.1,5.0,600.0
Yeshwanthpur,2025-08-27T18:00,5.7,5.5,557.0
Yeshwanthpur,2025-08-27T19:00,6.5,6.3,450.0
Yeshwanthpur,2025-08-27T20:00,6.4,6.3,360.0
Yeshwanthpur,2025-08-27T21:00,5.9,5.8,320.0
Yeshwanthpur,2025-08-27T22:00,5.2,5.1,297.0
Yeshwanthpur,2025-08-27T23:00,4.2,4.1,275.0
Yeshwanthpur,2025-08-28T00:00,3.2,3.1,244.0
Yeshwanthpur,2025-08-28T01:00,2.5,2.4,213.0
Yeshwanthpur,2025-08-28T02:00,2.3,2.1,193.0
Yeshwanthpur,2025-08-28T03:00,2.1,2.0,185.0
Yeshwanthpur,2025-08-28T04:00,1.9,1.9,187.0
Yeshwanthpur,2025-08-28T05:00,2.0,1.9,206.0
Yeshwanthpur,2025-08-28T06:00,2.9,2.8,260.0
Yeshwanthpur,2025-08-28T07:00,4.3,4.2,331.0
Yeshwanthpur,2025-08-28T08:00,3.8,3.6,369.0
Yeshwanthpur,2025-08-28T09:00,3.7,3.3,343.0
Yeshwanthpur,2025-08-28T10:00,4.3,3.3,283.0
Yeshwanthpur,2025-08-28T11:00,4.2,3.1,238.0
Yeshwanthpur,2025-08-28T12:00,4.1,2.9,221.0
Yeshwanthpur,2025-08-28T13:00,4.5,2.8,217.0
Yeshwanthpur,2025-08-28T14:00,5.2,3.0,231.0
Yeshwanthpur,2025-08-28T15:00,5.8,4.3,275.0
Yeshwanthpur,2025-08-28T16:00,5.6,4.5,336.0
Yeshwanthpur,2025-08-28T17:00,6.4,5.6,379.0
Yeshwanthpur,2025-08-28T18:00,8.1,7.3,390.0
Yeshwanthpur,2025-08-28T19:00,8.5,7.7,384.0
Yeshwanthpur,2025-08-28T20:00,8.2,7.5,368.0
Yeshwanthpur,2025-08-28T21:00,7.9,7.2,342.0
Yeshwanthpur,2025-08-28T22:00,7.3,6.8,306.0
Yeshwanthpur,2025-08-28T23:00,6.4,6.0,270.0
Yeshwanthpur,2025-08-29T00:00,5.4,5.0,233.0
Yeshwanthpur,2025-08-29T01:00,4.4,4.0,196.0
Yeshwanthpur,2025-08-29T02:00,3.8,3.3,174.0
Yeshwanthpur,2025-08-29T03:00,3.4,2.9,172.0
Yeshwanthpur,2025-08-29T04:00,2.8,2.5,186.0
Yeshwanthpur,2025-08-29T05:00,2.7,2.5,213.0
Yeshwanthpur,2025-08-29T06:00,3.2,3.1,270.0
Yeshwanthpur,2025-08-29T07:00,3.0,2.9,341.0
Yeshwanthpur,2025-08-29T08:00,5.2,4.2,379.0
Yeshwanthpur,2025-08-29T09:00,3.9,3.3,350.0
Yeshwanthpur,2025-08-29T10:00,5.0,3.4,287.0
Yeshwanthpur,2025-08-29T11:00,6.8,3.8,241.0
Yeshwanthpur,2025-08-29T12:00,8.9,4.4,228.0
Yeshwanthpur,2025-08-29T13:00,8.4,4.4,231.0
Yeshwanthpur,2025-08-29T14:00,9.5,4.4,251.0
Yeshwanthpur,2025-08-29T15:00,12.7,5.4,299.0
Yeshwanthpur,2025-08-29T16:00,13.2,7.0,365.0
Yeshwanthpur,2025-08-29T17:00,12.0,7.1,415.0
